1, 1679.0, 1734.0, 1789.0, 1
2, 1684.0, 1569.0, 1789.0, 1
3, 1739.0, 1684.0, 1789.0, 1
0, 1574.0, 1684.0, 1794.0, 1
1, 1684.0, 1739.0, 1794.0, 1
2, 1689.0, 1574.0, 1794.0, 1
3, 1744.0, 1689.0, 1794.0, 1
0, 1579.0, 1689.0, 1799.0, 1
1, 1689.0, 1744.0, 1799.0, 1
2, 1694.0, 1579.0, 1799.0, 1
3, 1749.0, 1694.0, 1799.0, 1
0, 1584.0, 1694.0, 1804.0, 1
1, 1694.0, 1749.0, 1804.0, 1
2, 1699.0, 1584.0, 1804.0, 1
3, 1754.0, 1699.0, 1804.0, 1
0, 1589.0, 1699.0, 1809.0, 1
1, 1699.0, 1754.0, 1809.0, 1
2, 1704.0, 1589.0, 1809.0, 1
3, 1759.0, 1704.0, 1809.0, 1
2, 1594.0, 1704.0, 1814.0, 1
3, 1704.0, 1759.0, 1814.0, 1
0, 1714.0, 1659.0, 1819.0, 1
1, 1659.0, 1764.0, 1819.0, 1
3, 1769.0, 1714.0, 1819.0, 1
3, 1719.0, 1664.0, 1824.0, 1
5, 1774.0, 1719.0, 1824.0, 1
0, 1724.0, 1774.0, 1829.0, 1
1, 1779.0, 1724.0, 1829.0, 1
0, 1729.0, 1779.0, 1834.0, 1
1, 1784.0, 1729.0, 1834.0, 1
0, 1734.0, 1784.0, 1839.0, 1
1, 1789.0, 1734.0, 1839.0, 1
0, 1739.0, 1789.0, 1844.0, 1
1, 1794.0, 1739.0, 1844.0, 1
0, 1744.0, 1794.0, 1849.0, 1
1, 1799.0, 1744.0, 1849.0, 1
0, 1749.0, 1799.0, 1854.0, 1
1, 1804.0, 1749.0, 1854.0, 1
0, 1754.0, 1804.0, 1859.0, 1
1, 1809.0, 1754.0, 1859.0, 1
2, 1759.0, 1809.0, 1864.0, 1
3, 1814.0, 1759.0, 1864.0, 1
1, 314.0, 1539.0, 1869.0, 0
2, 1539.0, 1594.0, 1869.0, 1
3, 1594.0, 1814.0, 1869.0, 1
0, 1074.0, 1384.0, 1874.0, 0
1, 1609.0, 1074.0, 1874.0, 0
2, 1384.0, 1439.0, 1874.0, 0
3, 1664.0, 1609.0, 1874.0, 1
4, 1824.0, 1664.0, 1874.0, 1
5, 1439.0, 1769.0, 1874.0, 0
1, 1829.0, 1774.0, 1879.0, 1
1, 1834.0, 1779.0, 1884.0, 1
1, 1839.0, 1784.0, 1889.0, 1
1, 1844.0, 1789.0, 1894.0, 1
1, 1849.0, 1794.0, 1899.0, 1
1, 1854.0, 1799.0, 1904.0, 1
1, 1859.0, 1804.0, 1909.0, 1
1, 1864.0, 1809.0, 1914.0, 1
3, 1869.0, 1814.0, 1919.0, 1
2, 1774.0, 1824.0, 1924.0, 1
3, 1879.0, 1774.0, 1924.0, 1
4, 1824.0, 1874.0, 1924.0, 1
0, 1779.0, 1829.0, 1929.0, 1
1, 1884.0, 1779.0, 1929.0, 1
2, 1829.0, 1879.0, 1929.0, 1
0, 1784.0, 1834.0, 1934.0, 1
1, 1889.0, 1784.0, 1934.0, 1
2, 1834.0, 1884.0, 1934.0, 1
0, 1789.0, 1839.0, 1939.0, 1
1, 1894.0, 1789.0, 1939.0, 1
2, 1839.0, 1889.0, 1939.0, 1
0, 1794.0, 1844.0, 1944.0, 1
1, 1899.0, 1794.0, 1944.0, 1
2, 1844.0, 1894.0, 1944.0, 1
0, 1799.0, 1849.0, 1949.0, 1
1, 1904.0, 1799.0, 1949.0, 1
2, 1849.0, 1899.0, 1949.0, 1
0, 1804.0, 1854.0, 1954.0, 1
1, 1909.0, 1804.0, 1954.0, 1
2, 1854.0, 1904.0, 1954.0, 1
0, 1809.0, 1859.0, 1959.0, 1
1, 1914.0, 1809.0, 1959.0, 1
2, 1859.0, 1909.0, 1959.0, 1
2, 1814.0, 1864.0, 1964.0, 1
3, 1919.0, 1814.0, 1964.0, 1
4, 1864.0, 1914.0, 1964.0, 1
0, 1914.0, 1959.0, 2004.0, 1
1, 1964.0, 1914.0, 2004.0, 1
0, 1769.0, 1819.0, 2009.0, 0
1, 1874.0, 1769.0, 2009.0, 0
3, 1924.0, 1874.0, 2009.0, 1
4, 1969.0, 1924.0, 2009.0, 1
0, 1879.0, 1924.0, 2014.0, 1
1, 1924.0, 1969.0, 2014.0, 1
2, 1929.0, 1879.0, 2014.0, 1
3, 1974.0, 1929.0, 2014.0, 1
0, 1884.0, 1929.0, 2019.0, 1
1, 1929.0, 1974.0, 2019.0, 1
2, 1934.0, 1884.0, 2019.0, 1
3, 1979.0, 1934.0, 2019.0, 1
0, 1889.0, 1934.0, 2024.0, 1
1, 1934.0, 1979.0, 2024.0, 1
2, 1939.0, 1889.0, 2024.0, 1
3, 1984.0, 1939.0, 2024.0, 1
0, 1894.0, 1939.0, 2029.0, 1
1, 1939.0, 1984.0, 2029.0, 1
2, 1944.0, 1894.0, 2029.0, 1
3, 1989.0, 1944.0, 2029.0, 1
0, 1899.0, 1944.0, 2034.0, 1
1, 1944.0, 1989.0, 2034.0, 1
2, 1949.0, 1899.0, 2034.0, 1
3, 1994.0, 1949.0, 2034.0, 1
0, 1904.0, 1949.0, 2039.0, 1
1, 1949.0, 1994.0, 2039.0, 1
2, 1954.0, 1904.0, 2039.0, 1
3, 1999.0, 1954.0, 2039.0, 1
0, 1909.0, 1954.0, 2044.0, 1
1, 1954.0, 1999.0, 2044.0, 1
2, 1959.0, 1909.0, 2044.0, 1
3, 2004.0, 1959.0, 2044.0, 1
5, 1964.0, 2004.0, 2044.0, 0
2, 1969.0, 2009.0, 2049.0, 1
3, 2014.0, 1969.0, 2049.0, 1
0, 1974.0, 2014.0, 2054.0, 1
1, 2019.0, 1974.0, 2054.0, 1
0, 1979.0, 2019.0, 2059.0, 1
1, 2024.0, 1979.0, 2059.0, 1
0, 1984.0, 2024.0, 2064.0, 1
1, 2029.0, 1984.0, 2064.0, 1
0, 1989.0, 2029.0, 2069.0, 1
1, 2034.0, 1989.0, 2069.0, 1
0, 1994.0, 2034.0, 2074.0, 1
1, 2039.0, 1994.0, 2074.0, 1
1, 1964.0, 2044.0, 2079.0, 0
2, 1999.0, 2039.0, 2079.0, 1
3, 2044.0, 1999.0, 2079.0, 1
5, 2039.0, 2074.0, 2079.0, 1
2, 2014.0, 2049.0, 2084.0, 1
3, 2054.0, 2014.0, 2084.0, 1
0, 2019.0, 2054.0, 2089.0, 1
1, 2059.0, 2019.0, 2089.0, 1
0, 2024.0, 2059.0, 2094.0, 1
1, 2064.0, 2024.0, 2094.0, 1
0, 2029.0, 2064.0, 2099.0, 1
1, 2069.0, 2029.0, 2099.0, 1
0, 2034.0, 2069.0, 2104.0, 1
1, 2074.0, 2034.0, 2104.0, 1
5, 2079.0, 2074.0, 2104.0, 1
0, 2009.0, 1819.0, 2109.0, 0
1, 2049.0, 2009.0, 2109.0, 1
3, 2084.0, 2049.0, 2109.0, 1
4, 2054.0, 2084.0, 2109.0, 1
2, 2089.0, 2054.0, 2114.0, 1
3, 2054.0, 2109.0, 2114.0, 1
0, 2064.0, 2094.0, 2119.0, 1
0, 2069.0, 2099.0, 2124.0, 1
1, 2104.0, 2069.0, 2124.0, 1
3, 2079.0, 2104.0, 2124.0, 0
4, 2099.0, 2064.0, 2124.0, 1
5, 2064.0, 2119.0, 2124.0, 1
1, 2109.0, 1819.0, 2129.0, 0
2, 2059.0, 2089.0, 2129.0, 1
3, 2089.0, 2114.0, 2129.0, 1
4, 2114.0, 2109.0, 2129.0, 1
5, 2094.0, 2059.0, 2129.0, 1
6, 2119.0, 2094.0, 2129.0, 1
8, 2124.0, 2119.0, 2129.0, 0
